GrLivArea,SalePrice,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,MoSold,YrSold,lat,long,TotalPorchSF,TotalBR,MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf
492.0,61500,30,52.0,7830.0,3,5,1921.0,1950.0,0.0,3,3,2,3,1,2,416.0,0.0,76.0,492.0,3,492.0,0.0,0,1,3,3,0,0,1.0,200.0,2,3,0.0,6,2006,42.0318476,-93.6096908,78.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
492.0,61500,30,52.0,7830.0,3,5,1921.0,1950.0,0.0,3,3,2,3,1,2,416.0,0.0,76.0,492.0,3,492.0,0.0,0,1,3,3,0,0,1.0,200.0,2,3,0.0,6,2006,42.0318476,-93.6096908,78.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2030.0,195000,60,82.5,12046.0,6,6,1976.0,1976.0,298.0,3,3,3,3,1,2,156.0,0.0,692.0,848.0,3,1118.0,912.0,0,4,4,8,1,3,2.0,551.0,3,3,0.0,6,2007,42.0549831,-93.6317746,224.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
988.0,129250,20,65.0,7150.0,5,6,1966.0,1966.0,52.0,3,3,3,3,1,4,725.0,0.0,263.0,988.0,3,988.0,0.0,0,3,3,5,0,0,1.0,360.0,3,3,0.0,11,2007,42.0488372,-93.6258371,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
988.0,129250,20,65.0,7150.0,5,6,1966.0,1966.0,52.0,3,3,3,3,1,4,725.0,0.0,263.0,988.0,3,988.0,0.0,0,3,3,5,0,0,1.0,360.0,3,3,0.0,11,2007,42.0488372,-93.6258371,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2172.0,291000,60,74.6,11000.0,9,5,2000.0,2000.0,295.0,4,3,5,3,2,1,0.0,0.0,1519.0,1519.0,5,1533.0,639.0,0,4,5,8,1,3,3.0,687.0,3,3,162.0,6,2008,42.0559073,-93.6513731,153.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1080.0,134000,20,71.0,9187.0,6,5,1983.0,1983.0,0.0,3,4,3,3,1,5,336.0,0.0,748.0,1084.0,3,1080.0,0.0,0,3,3,5,0,0,2.0,484.0,3,3,120.0,6,2007,41.99400960000001,-93.6073563,158.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1080.0,134000,20,71.0,9187.0,6,5,1983.0,1983.0,0.0,3,4,3,3,1,5,336.0,0.0,748.0,1084.0,3,1080.0,0.0,0,3,3,5,0,0,2.0,484.0,3,3,120.0,6,2007,41.99400960000001,-93.6073563,158.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1312.0,186000,20,76.0,11355.0,7,7,1958.0,2001.0,125.0,3,3,3,3,1,4,637.0,0.0,675.0,1312.0,5,1312.0,0.0,0,3,3,6,1,4,2.0,495.0,3,3,0.0,4,2008,42.041367,-93.6054572,448.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
925.0,133500,20,68.7,8638.0,5,6,1963.0,1963.0,0.0,3,3,3,3,1,5,181.0,0.0,744.0,925.0,4,925.0,0.0,0,2,3,5,0,0,2.0,484.0,3,3,203.0,10,2006,42.0360221,-93.673079,74.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
925.0,133500,20,68.7,8638.0,5,6,1963.0,1963.0,0.0,3,3,3,3,1,5,181.0,0.0,744.0,925.0,4,925.0,0.0,0,2,3,5,0,0,2.0,484.0,3,3,203.0,10,2006,42.0360221,-93.673079,74.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1534.0,148000,70,60.0,10800.0,5,9,1895.0,1999.0,0.0,3,4,4,3,3,1,0.0,0.0,736.0,736.0,5,751.0,783.0,0,3,4,6,0,0,0.0,0.0,0,0,0.0,7,2007,42.0362045,-93.6136477,112.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2376.0,325300,60,101.0,14215.0,8,5,2005.0,2006.0,380.0,4,3,5,3,3,1,0.0,0.0,1158.0,1158.0,5,1158.0,1218.0,0,4,4,9,1,4,3.0,853.0,3,3,240.0,11,2006,42.0605784,-93.6580859,154.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1959.0,215000,60,59.0,11796.0,7,5,2004.0,2005.0,0.0,4,3,4,3,3,1,0.0,0.0,847.0,847.0,5,847.0,1112.0,0,4,4,8,1,4,2.0,434.0,3,3,100.0,7,2007,42.0603433,-93.6435922,48.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1716.0,131000,50,60.0,11409.0,5,4,1949.0,2008.0,0.0,3,3,3,3,1,2,292.0,0.0,476.0,768.0,4,1148.0,568.0,0,3,3,8,1,4,1.0,281.0,3,3,0.0,1,2009,42.0247405,-93.660997,160.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
936.0,109500,30,56.0,4485.0,5,7,1920.0,1950.0,0.0,3,3,3,3,1,4,579.0,0.0,357.0,936.0,3,936.0,0.0,0,2,3,5,1,4,0.0,0.0,0,0,51.0,5,2010,42.03157909999999,-93.6200784,135.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1230.0,110000,50,60.0,10440.0,5,6,1910.0,1981.0,0.0,3,3,3,3,1,1,0.0,0.0,440.0,440.0,4,682.0,548.0,0,2,3,5,0,0,2.0,440.0,3,3,74.0,5,2009,42.0334401,-93.6158737,128.0,1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2592.0,150000,90,60.0,10890.0,5,6,1923.0,1950.0,0.0,3,3,3,3,2,3,371.0,0.0,925.0,1296.0,2,1296.0,1296.0,0,6,3,12,0,0,0.0,0.0,0,0,0.0,1,2007,42.0181276,-93.6514519,982.0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1565.0,193800,120,32.0,3784.0,8,5,2006.0,2007.0,36.0,4,3,4,3,1,6,60.0,0.0,1451.0,1511.0,5,1565.0,0.0,0,2,4,5,0,0,2.0,476.0,3,3,0.0,2,2007,42.047406,-93.647166,120.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1868.0,178000,80,78.0,12090.0,6,7,1984.0,2003.0,74.0,3,3,4,3,1,1,0.0,0.0,585.0,585.0,5,1140.0,728.0,0,3,3,7,1,3,2.0,477.0,3,3,268.0,1,2007,42.0559751,-93.6376533,259.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1422.0,179600,20,63.0,8500.0,7,5,2004.0,2004.0,106.0,4,3,4,3,3,1,0.0,0.0,1422.0,1422.0,5,1422.0,0.0,0,3,4,7,0,0,2.0,626.0,3,3,192.0,11,2007,42.0135674,-93.6854016,60.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1200.0,179000,90,60.0,10800.0,5,5,1987.0,1988.0,0.0,3,3,4,4,4,6,1200.0,0.0,0.0,1200.0,3,1200.0,0.0,0,3,3,5,0,0,0.0,0.0,0,0,120.0,3,2009,42.0279616,-93.6587196,0.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
1641.0,140000,50,70.0,10759.0,5,4,1972.0,1972.0,0.0,3,4,4,3,1,2,190.0,811.0,0.0,1001.0,3,1001.0,640.0,0,4,3,5,1,4,2.0,490.0,3,3,0.0,7,2008,42.0346517,-93.6603237,92.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1973.0,395000,20,110.0,14226.0,8,5,2006.0,2006.0,375.0,4,3,4,3,3,1,0.0,0.0,1935.0,1935.0,4,1973.0,0.0,0,3,4,9,1,4,3.0,895.0,3,3,315.0,7,2007,42.0624123,-93.656264,45.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1248.0,151500,20,80.0,10800.0,5,7,1960.0,1960.0,88.0,3,3,3,3,1,5,632.0,0.0,616.0,1248.0,5,1248.0,0.0,0,3,3,6,0,0,1.0,286.0,3,3,0.0,5,2006,42.0400015,-93.6218792,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2418.0,341000,60,96.0,10542.0,7,5,1993.0,1994.0,651.0,4,3,4,3,4,6,1173.0,0.0,138.0,1311.0,5,1325.0,1093.0,0,3,4,9,1,3,3.0,983.0,3,3,250.0,8,2008,42.0497012,-93.6558878,370.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1755.0,235000,60,82.5,11949.0,7,8,1991.0,2008.0,196.0,4,4,4,3,1,6,601.0,216.0,158.0,975.0,5,975.0,780.0,0,3,4,7,1,3,2.0,524.0,3,3,502.0,7,2009,42.0473036,-93.6500944,60.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
672.0,72000,30,61.0,8534.0,4,4,1925.0,1950.0,0.0,3,3,2,3,1,1,0.0,0.0,432.0,432.0,3,672.0,0.0,0,2,3,4,0,0,0.0,0.0,0,0,0.0,6,2006,42.020356,-93.6286474,112.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1626.0,154000,50,70.0,10512.0,6,6,1954.0,1954.0,0.0,3,3,3,3,1,4,491.0,0.0,497.0,988.0,5,988.0,638.0,0,3,4,6,0,0,1.0,332.0,3,3,366.0,5,2007,42.0249489,-93.6671473,0.0,1.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1726.0,222000,120,46.2,3830.0,6,5,2008.0,2008.0,280.0,4,3,4,3,1,1,0.0,0.0,1726.0,1726.0,5,1726.0,0.0,0,2,4,6,1,4,2.0,561.0,3,3,0.0,1,2009,42.047338,-93.647039,254.0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2748.0,390000,60,108.0,13418.0,9,5,2006.0,2006.0,270.0,4,3,5,3,4,6,1420.0,0.0,430.0,1850.0,5,1850.0,898.0,0,4,5,9,1,4,3.0,850.0,3,3,212.0,10,2008,42.060601,-93.657373,182.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
894.0,128200,20,75.0,10650.0,5,6,1976.0,1976.0,0.0,3,3,3,4,3,2,182.0,712.0,0.0,894.0,3,894.0,0.0,0,3,3,5,0,0,1.0,308.0,3,3,365.0,2,2010,42.0214834,-93.6879775,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2470.0,615000,20,106.0,12720.0,10,5,2003.0,2003.0,680.0,5,3,5,3,4,6,2257.0,0.0,278.0,2535.0,5,2470.0,0.0,0,1,5,7,2,4,3.0,789.0,3,3,154.0,2,2008,42.058348,-93.65758900000002,281.0,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1174.0,158000,20,82.5,12250.0,5,6,1978.0,1978.0,180.0,3,3,4,3,2,5,781.0,0.0,83.0,864.0,5,1174.0,0.0,0,3,3,5,0,0,2.0,528.0,3,3,211.0,5,2008,42.019404,-93.6865508,280.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1324.0,254000,120,48.0,6240.0,8,5,2006.0,2006.0,176.0,4,3,4,3,1,6,863.0,0.0,461.0,1324.0,5,1324.0,0.0,0,2,4,6,1,4,2.0,550.0,3,3,192.0,12,2009,42.0569486,-93.6514127,38.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2447.0,169000,50,50.0,9638.0,6,7,1919.0,1990.0,0.0,3,3,3,3,1,1,0.0,0.0,804.0,804.0,5,1699.0,748.0,0,4,4,10,1,4,1.0,336.0,3,3,272.0,3,2010,42.0188965,-93.6473143,158.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2199.0,284500,75,84.0,9660.0,8,5,1997.0,1997.0,1290.0,4,3,4,3,1,1,0.0,0.0,1173.0,1173.0,5,1182.0,1017.0,0,3,4,9,1,3,2.0,516.0,3,3,0.0,9,2008,42.054148,-93.655767,131.0,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1374.0,184500,80,67.0,13300.0,7,5,2004.0,2004.0,0.0,4,3,4,3,1,6,326.0,0.0,58.0,384.0,5,744.0,630.0,0,3,4,7,1,4,2.0,400.0,3,3,100.0,6,2010,42.0607343,-93.6440475,0.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1335.0,210400,20,75.0,9000.0,7,5,2006.0,2007.0,0.0,4,3,4,3,1,1,0.0,0.0,1335.0,1335.0,5,1335.0,0.0,0,3,4,6,0,0,2.0,575.0,3,3,0.0,6,2007,42.051465,-93.6477696,210.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1588.0,214000,20,78.0,10264.0,7,5,1999.0,1999.0,183.0,4,3,4,3,3,5,1162.0,0.0,426.0,1588.0,5,1588.0,0.0,0,3,4,6,0,0,2.0,472.0,3,3,158.0,8,2006,42.01758299999999,-93.691007,29.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1652.0,392500,120,64.0,5587.0,8,5,2008.0,2008.0,186.0,5,3,5,3,4,6,1480.0,0.0,120.0,1600.0,5,1652.0,0.0,0,2,4,5,1,4,2.0,482.0,3,3,162.0,11,2008,42.009536,-93.616112,206.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2021.0,274725,60,168.0,23257.0,7,5,2006.0,2006.0,0.0,4,3,5,4,1,1,0.0,0.0,868.0,868.0,5,887.0,1134.0,0,3,4,9,1,4,2.0,422.0,3,3,0.0,9,2006,42.063269,-93.636105,100.0,2.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
